State;Year;Month;Frequency;Variable;Value;Unit
Kansas;2013;January;Annualy;Carbon Emissions from Oil;22.939071;Million Metric Tons of Carbon Dioxide
Kansas;2014;January;Annualy;Carbon Emissions from Oil;24.013685;Million Metric Tons of Carbon Dioxide
Kansas;1981;January;Annualy;Carbon Emissions from Gas;22.385249;Million Metric Tons of Carbon Dioxide
Kansas;1985;January;Annualy;Carbon Emissions from Gas;18.792086;Million Metric Tons of Carbon Dioxide
Kansas;1986;January;Annualy;Carbon Emissions from Gas;16.311714;Million Metric Tons of Carbon Dioxide
Kansas;1990;January;Annualy;Carbon Emissions from Gas;18.672921;Million Metric Tons of Carbon Dioxide
Kansas;1991;January;Annualy;Carbon Emissions from Gas;19.76018;Million Metric Tons of Carbon Dioxide
Kansas;1997;January;Annualy;Carbon Emissions from Gas;17.919232;Million Metric Tons of Carbon Dioxide
Kansas;1998;January;Annualy;Carbon Emissions from Gas;17.200771;Million Metric Tons of Carbon Dioxide
Kansas;2008;January;Annualy;Carbon Emissions from Gas;15.490665;Million Metric Tons of Carbon Dioxide
Kansas;2014;January;Annualy;Carbon Emissions from Gas;15.429566;Million Metric Tons of Carbon Dioxide
Kansas;1986;January;Annualy;Total Per Capita Carbon Emissions;0.026884605;Mg/person
Kansas;1991;January;Annualy;Total Per Capita Carbon Emissions;0.027412533;Mg/person
Kansas;1996;January;Annualy;Total Per Capita Carbon Emissions;0.02878843;Mg/person
Kansas;2000;January;Annualy;Total Per Capita Carbon Emissions;0.028118756;Mg/person
Kansas;2001;January;Annualy;Total Per Capita Carbon Emissions;0.026448805;Mg/person
Kansas;2003;January;Annualy;Total Per Capita Carbon Emissions;0.028748126;Mg/person
Kansas;2013;January;Annualy;Total Per Capita Carbon Emissions;0.023989611;Mg/person
Kansas;2017;January;Annualy;Total Per Capita Carbon Emissions;0.020008465;Mg/person
Kansas;1983;January;Annualy;Per Capita Carbon Emissions from Coal;0.008983532;Mg/person
Kansas;1992;January;Annualy;Per Capita Carbon Emissions from Coal;0.009461442;Mg/person
Kansas;1993;January;Annualy;Per Capita Carbon Emissions from Coal;0.011186978;Mg/person
Kansas;2006;January;Annualy;Per Capita Carbon Emissions from Coal;0.012449522;Mg/person
Kansas;2010;January;Annualy;Per Capita Carbon Emissions from Coal;0.012027081;Mg/person
Kansas;1980;January;Annualy;Per Capita Carbon Emissions from Oil;0.01013069;Mg/person
Kansas;1984;January;Annualy;Per Capita Carbon Emissions from Oil;0.011014461;Mg/person
Kansas;1993;January;Annualy;Per Capita Carbon Emissions from Oil;0.008831824;Mg/person
Kansas;1996;January;Annualy;Per Capita Carbon Emissions from Oil;0.009121468;Mg/person
Kansas;2005;January;Annualy;Per Capita Carbon Emissions from Oil;0.008008989;Mg/person
Kansas;2007;January;Annualy;Per Capita Carbon Emissions from Oil;0.009607877;Mg/person
Kansas;2010;January;Annualy;Per Capita Carbon Emissions from Oil;0.008066323;Mg/person
Kansas;2016;January;Annualy;Per Capita Carbon Emissions from Oil;0.007929403;Mg/person
Kansas;1988;January;Annualy;Per Capita Carbon Emissions from Gas;0.007514228;Mg/person
Kansas;1996;January;Annualy;Per Capita Carbon Emissions from Gas;0.007351056;Mg/person
Kansas;2002;January;Annualy;Per Capita Carbon Emissions from Gas;0.006011095;Mg/person
Kansas;2009;January;Annualy;Per Capita Carbon Emissions from Gas;0.005477152;Mg/person
Kansas;2010;January;Annualy;Per Capita Carbon Emissions from Gas;0.005194077;Mg/person
Kansas;2017;January;Annualy;Per Capita Carbon Emissions from Gas;0.005067303;Mg/person
Kentucky;1984;January;Annualy;Total Carbon Emissions;102.488739;Million Metric Tons of Carbon Dioxide
Kentucky;1996;January;Annualy;Total Carbon Emissions;136.714231;Million Metric Tons of Carbon Dioxide
Kentucky;1999;January;Annualy;Total Carbon Emissions;142.624788;Million Metric Tons of Carbon Dioxide
Kentucky;2017;January;Annualy;Total Carbon Emissions;114.336598;Million Metric Tons of Carbon Dioxide
Kentucky;1997;January;Annualy;Carbon Emissions from Coal;92.817155;Million Metric Tons of Carbon Dioxide
Kentucky;2004;January;Annualy;Carbon Emissions from Coal;91.857913;Million Metric Tons of Carbon Dioxide
Kentucky;2006;January;Annualy;Carbon Emissions from Coal;97.600202;Million Metric Tons of Carbon Dioxide
Kentucky;1982;January;Annualy;Carbon Emissions from Oil;27.167339;Million Metric Tons of Carbon Dioxide
Kentucky;1983;January;Annualy;Carbon Emissions from Oil;29.143833;Million Metric Tons of Carbon Dioxide
Kentucky;1985;January;Annualy;Carbon Emissions from Oil;28.456295;Million Metric Tons of Carbon Dioxide
Kentucky;1989;January;Annualy;Carbon Emissions from Oil;33.316481;Million Metric Tons of Carbon Dioxide
Kentucky;1990;January;Annualy;Carbon Emissions from Oil;31.379149;Million Metric Tons of Carbon Dioxide
Kentucky;1995;January;Annualy;Carbon Emissions from Oil;34.329311;Million Metric Tons of Carbon Dioxide
Kentucky;1996;January;Annualy;Carbon Emissions from Oil;33.236075;Million Metric Tons of Carbon Dioxide
Kentucky;1998;January;Annualy;Carbon Emissions from Oil;36.14602;Million Metric Tons of Carbon Dioxide
Kentucky;1999;January;Annualy;Carbon Emissions from Oil;36.799192;Million Metric Tons of Carbon Dioxide
Kentucky;2000;January;Annualy;Carbon Emissions from Oil;36.489743;Million Metric Tons of Carbon Dioxide
Kentucky;2007;January;Annualy;Carbon Emissions from Oil;42.931038;Million Metric Tons of Carbon Dioxide
Kentucky;2009;January;Annualy;Carbon Emissions from Oil;39.27778;Million Metric Tons of Carbon Dioxide
Kentucky;2011;January;Annualy;Carbon Emissions from Oil;39.840642;Million Metric Tons of Carbon Dioxide
Kentucky;2014;January;Annualy;Carbon Emissions from Oil;36.797999;Million Metric Tons of Carbon Dioxide
Kentucky;1985;January;Annualy;Carbon Emissions from Gas;9.376471;Million Metric Tons of Carbon Dioxide
Kentucky;1989;January;Annualy;Carbon Emissions from Gas;10.329558;Million Metric Tons of Carbon Dioxide
Kentucky;1993;January;Annualy;Carbon Emissions from Gas;11.23003;Million Metric Tons of Carbon Dioxide
Kentucky;1996;January;Annualy;Carbon Emissions from Gas;13.076759;Million Metric Tons of Carbon Dioxide
Kentucky;1997;January;Annualy;Carbon Emissions from Gas;12.61116;Million Metric Tons of Carbon Dioxide
Kentucky;2000;January;Annualy;Carbon Emissions from Gas;12.33941;Million Metric Tons of Carbon Dioxide
Kentucky;2002;January;Annualy;Carbon Emissions from Gas;12.448313;Million Metric Tons of Carbon Dioxide
Kentucky;2003;January;Annualy;Carbon Emissions from Gas;12.207101;Million Metric Tons of Carbon Dioxide
Kentucky;2011;January;Annualy;Carbon Emissions from Gas;12.083198;Million Metric Tons of Carbon Dioxide
Kentucky;1982;January;Annualy;Total Per Capita Carbon Emissions;0.026361192;Mg/person
Kentucky;1983;January;Annualy;Total Per Capita Carbon Emissions;0.02685084;Mg/person
Kentucky;1985;January;Annualy;Total Per Capita Carbon Emissions;0.028824091;Mg/person
Kentucky;1990;January;Annualy;Total Per Capita Carbon Emissions;0.032280918;Mg/person
Kentucky;1993;January;Annualy;Total Per Capita Carbon Emissions;0.035229392;Mg/person
Kentucky;1997;January;Annualy;Total Per Capita Carbon Emissions;0.036439791;Mg/person
Kentucky;2000;January;Annualy;Total Per Capita Carbon Emissions;0.035506184;Mg/person
Kentucky;2001;January;Annualy;Total Per Capita Carbon Emissions;0.0357187;Mg/person
Kentucky;2007;January;Annualy;Total Per Capita Carbon Emissions;0.035822169;Mg/person
Kentucky;2009;January;Annualy;Total Per Capita Carbon Emissions;0.032372065;Mg/person
Kentucky;2017;January;Annualy;Total Per Capita Carbon Emissions;0.025671269;Mg/person
Kentucky;1982;January;Annualy;Per Capita Carbon Emissions from Coal;0.015963317;Mg/person
Kentucky;1992;January;Annualy;Per Capita Carbon Emissions from Coal;0.020392093;Mg/person
Kentucky;1996;January;Annualy;Per Capita Carbon Emissions from Coal;0.023138062;Mg/person
Kentucky;2000;January;Annualy;Per Capita Carbon Emissions from Coal;0.023252027;Mg/person
Kentucky;2005;January;Annualy;Per Capita Carbon Emissions from Coal;0.022256854;Mg/person
Kentucky;2006;January;Annualy;Per Capita Carbon Emissions from Coal;0.02289491;Mg/person
Kentucky;2007;January;Annualy;Per Capita Carbon Emissions from Coal;0.022634739;Mg/person
Kentucky;2011;January;Annualy;Per Capita Carbon Emissions from Coal;0.022077444;Mg/person
Kentucky;2012;January;Annualy;Per Capita Carbon Emissions from Coal;0.019804072;Mg/person
Kentucky;1999;January;Annualy;Per Capita Carbon Emissions from Oil;0.010098906;Mg/person
Kentucky;2001;January;Annualy;Per Capita Carbon Emissions from Oil;0.009394837;Mg/person
Kentucky;1996;January;Annualy;Per Capita Carbon Emissions from Gas;0.003401141;Mg/person
Kentucky;1998;January;Annualy;Per Capita Carbon Emissions from Gas;0.002872168;Mg/person
Kentucky;2000;January;Annualy;Per Capita Carbon Emissions from Gas;0.003068478;Mg/person
Kentucky;2012;January;Annualy;Per Capita Carbon Emissions from Gas;0.002798773;Mg/person
Kentucky;2016;January;Annualy;Per Capita Carbon Emissions from Gas;0.003332236;Mg/person
Louisiana;1984;January;Annualy;Total Carbon Emissions;188.791525;Million Metric Tons of Carbon Dioxide
Louisiana;1991;January;Annualy;Total Carbon Emissions;206.127219;Million Metric Tons of Carbon Dioxide
Louisiana;1994;January;Annualy;Total Carbon Emissions;223.50569;Million Metric Tons of Carbon Dioxide
Louisiana;1996;January;Annualy;Total Carbon Emissions;228.783413;Million Metric Tons of Carbon Dioxide
Louisiana;1998;January;Annualy;Total Carbon Emissions;223.655214;Million Metric Tons of Carbon Dioxide
Louisiana;1999;January;Annualy;Total Carbon Emissions;222.522304;Million Metric Tons of Carbon Dioxide
Louisiana;2001;January;Annualy;Total Carbon Emissions;214.279814;Million Metric Tons of Carbon Dioxide
Louisiana;2005;January;Annualy;Total Carbon Emissions;223.410348;Million Metric Tons of Carbon Dioxide
Louisiana;2006;January;Annualy;Total Carbon Emissions;233.291716;Million Metric Tons of Carbon Dioxide
Louisiana;2017;January;Annualy;Total Carbon Emissions;227.860278;Million Metric Tons of Carbon Dioxide
Louisiana;1980;January;Annualy;Carbon Emissions from Coal;0.229412;Million Metric Tons of Carbon Dioxide
Louisiana;1984;January;Annualy;Carbon Emissions from Coal;11.18671;Million Metric Tons of Carbon Dioxide
Louisiana;1989;January;Annualy;Carbon Emissions from Coal;19.543111;Million Metric Tons of Carbon Dioxide
Louisiana;1996;January;Annualy;Carbon Emissions from Coal;19.530495;Million Metric Tons of Carbon Dioxide
Louisiana;2006;January;Annualy;Carbon Emissions from Coal;25.321303;Million Metric Tons of Carbon Dioxide
Louisiana;2008;January;Annualy;Carbon Emissions from Coal;25.069509;Million Metric Tons of Carbon Dioxide
Louisiana;2012;January;Annualy;Carbon Emissions from Coal;22.809151;Million Metric Tons of Carbon Dioxide
Louisiana;2017;January;Annualy;Carbon Emissions from Coal;13.586038;Million Metric Tons of Carbon Dioxide
Louisiana;1982;January;Annualy;Carbon Emissions from Oil;105.901206;Million Metric Tons of Carbon Dioxide
Louisiana;1983;January;Annualy;Carbon Emissions from Oil;98.318932;Million Metric Tons of Carbon Dioxide
Louisiana;1984;January;Annualy;Carbon Emissions from Oil;89.555393;Million Metric Tons of Carbon Dioxide
Louisiana;1986;January;Annualy;Carbon Emissions from Oil;94.475324;Million Metric Tons of Carbon Dioxide
Louisiana;1997;January;Annualy;Carbon Emissions from Oil;116.687739;Million Metric Tons of Carbon Dioxide
Louisiana;2000;January;Annualy;Carbon Emissions from Oil;131.595552;Million Metric Tons of Carbon Dioxide
Louisiana;1980;January;Annualy;Carbon Emissions from Gas;98.694943;Million Metric Tons of Carbon Dioxide
Louisiana;1989;January;Annualy;Carbon Emissions from Gas;85.993045;Million Metric Tons of Carbon Dioxide
Louisiana;1992;January;Annualy;Carbon Emissions from Gas;85.802064;Million Metric Tons of Carbon Dioxide
Louisiana;1993;January;Annualy;Carbon Emissions from Gas;86.730849;Million Metric Tons of Carbon Dioxide
Louisiana;2001;January;Annualy;Carbon Emissions from Gas;71.358038;Million Metric Tons of Carbon Dioxide
Louisiana;2004;January;Annualy;Carbon Emissions from Gas;73.79327;Million Metric Tons of Carbon Dioxide
Louisiana;2009;January;Annualy;Carbon Emissions from Gas;69.700582;Million Metric Tons of Carbon Dioxide
Louisiana;2015;January;Annualy;Carbon Emissions from Gas;84.496504;Million Metric Tons of Carbon Dioxide
Louisiana;2017;January;Annualy;Carbon Emissions from Gas;91.004124;Million Metric Tons of Carbon Dioxide
Louisiana;1983;January;Annualy;Total Per Capita Carbon Emissions;0.039746858;Mg/person
Louisiana;1994;January;Annualy;Total Per Capita Carbon Emissions;0.04950656;Mg/person
Louisiana;1997;January;Annualy;Total Per Capita Carbon Emissions;0.051845502;Mg/person
Louisiana;2000;January;Annualy;Total Per Capita Carbon Emissions;0.050465435;Mg/person
Louisiana;2011;January;Annualy;Total Per Capita Carbon Emissions;0.052119193;Mg/person
Louisiana;2012;January;Annualy;Total Per Capita Carbon Emissions;0.049108339;Mg/person
Louisiana;1980;January;Annualy;Per Capita Carbon Emissions from Coal;4.74e-05;Mg/person
Louisiana;1985;January;Annualy;Per Capita Carbon Emissions from Coal;0.003402813;Mg/person
Louisiana;1987;January;Annualy;Per Capita Carbon Emissions from Coal;0.003729155;Mg/person
Louisiana;1992;January;Annualy;Per Capita Carbon Emissions from Coal;0.00494047;Mg/person
Louisiana;1994;January;Annualy;Per Capita Carbon Emissions from Coal;0.005062115;Mg/person
Louisiana;1996;January;Annualy;Per Capita Carbon Emissions from Coal;0.004471321;Mg/person
Louisiana;2001;January;Annualy;Per Capita Carbon Emissions from Coal;0.005061214;Mg/person
Louisiana;2002;January;Annualy;Per Capita Carbon Emissions from Coal;0.004873854;Mg/person
Louisiana;2004;January;Annualy;Per Capita Carbon Emissions from Coal;0.005325326;Mg/person
Louisiana;2008;January;Annualy;Per Capita Carbon Emissions from Coal;0.005588336;Mg/person
Louisiana;2009;January;Annualy;Per Capita Carbon Emissions from Coal;0.005309242;Mg/person
Louisiana;2011;January;Annualy;Per Capita Carbon Emissions from Coal;0.0056366;Mg/person
Louisiana;2012;January;Annualy;Per Capita Carbon Emissions from Coal;0.004957634;Mg/person
Louisiana;2013;January;Annualy;Per Capita Carbon Emissions from Coal;0.004710014;Mg/person
Louisiana;1980;January;Annualy;Per Capita Carbon Emissions from Oil;0.024863246;Mg/person
Louisiana;1983;January;Annualy;Per Capita Carbon Emissions from Oil;0.020135071;Mg/person
Louisiana;1988;January;Annualy;Per Capita Carbon Emissions from Oil;0.021147796;Mg/person
Louisiana;1989;January;Annualy;Per Capita Carbon Emissions from Oil;0.02102098;Mg/person
Louisiana;1992;January;Annualy;Per Capita Carbon Emissions from Oil;0.023274061;Mg/person
Louisiana;1996;January;Annualy;Per Capita Carbon Emissions from Oil;0.025952097;Mg/person
Louisiana;2000;January;Annualy;Per Capita Carbon Emissions from Oil;0.026618741;Mg/person
Louisiana;2001;January;Annualy;Per Capita Carbon Emissions from Oil;0.023987607;Mg/person
Louisiana;2009;January;Annualy;Per Capita Carbon Emissions from Oil;0.0260509;Mg/person
Louisiana;2015;January;Annualy;Per Capita Carbon Emissions from Oil;0.025080199;Mg/person
Louisiana;2016;January;Annualy;Per Capita Carbon Emissions from Oil;0.024639486;Mg/person
Louisiana;1982;January;Annualy;Per Capita Carbon Emissions from Gas;0.019390673;Mg/person
Louisiana;1983;January;Annualy;Per Capita Carbon Emissions from Gas;0.017313886;Mg/person
Louisiana;1987;January;Annualy;Per Capita Carbon Emissions from Gas;0.018576715;Mg/person
Louisiana;1990;January;Annualy;Per Capita Carbon Emissions from Gas;0.020169801;Mg/person
Louisiana;1991;January;Annualy;Per Capita Carbon Emissions from Gas;0.01933529;Mg/person
Louisiana;1992;January;Annualy;Per Capita Carbon Emissions from Gas;0.01945749;Mg/person
Louisiana;1997;January;Annualy;Per Capita Carbon Emissions from Gas;0.021832104;Mg/person
Louisiana;1998;January;Annualy;Per Capita Carbon Emissions from Gas;0.019574774;Mg/person
Louisiana;2004;January;Annualy;Per Capita Carbon Emissions from Gas;0.015570162;Mg/person
Louisiana;2005;January;Annualy;Per Capita Carbon Emissions from Gas;0.01524866;Mg/person
Louisiana;2007;January;Annualy;Per Capita Carbon Emissions from Gas;0.016895463;Mg/person
Louisiana;2014;January;Annualy;Per Capita Carbon Emissions from Gas;0.017657524;Mg/person
Maine;1980;January;Annualy;Total Carbon Emissions;14.660392;Million Metric Tons of Carbon Dioxide
Maine;1983;January;Annualy;Total Carbon Emissions;13.410865;Million Metric Tons of Carbon Dioxide
Maine;1990;January;Annualy;Total Carbon Emissions;19.029938;Million Metric Tons of Carbon Dioxide
Maine;1996;January;Annualy;Total Carbon Emissions;19.448937;Million Metric Tons of Carbon Dioxide
Maine;1998;January;Annualy;Total Carbon Emissions;19.322657;Million Metric Tons of Carbon Dioxide
Maine;2006;January;Annualy;Total Carbon Emissions;21.130994;Million Metric Tons of Carbon Dioxide
Maine;2009;January;Annualy;Total Carbon Emissions;18.278018;Million Metric Tons of Carbon Dioxide
Maine;2015;January;Annualy;Total Carbon Emissions;16.762278;Million Metric Tons of Carbon Dioxide
Maine;2016;January;Annualy;Total Carbon Emissions;16.362107;Million Metric Tons of Carbon Dioxide
Maine;2017;January;Annualy;Total Carbon Emissions;15.48136;Million Metric Tons of Carbon Dioxide
Maine;1982;January;Annualy;Carbon Emissions from Coal;0.648307;Million Metric Tons of Carbon Dioxide
